frag_group,first_scan,med_fragmz,med_premz,med_int,rt,compound_name
12,94308,144.08653259277344,143.08128,0.3326176905271623,9.6237742,Ectoine
2,64181,58.065053939819336,144.10183,9.172954799158,6.753255275,Proline betaine
3,64181,84.08064651489258,144.10183,5.884322381024093,6.753255275,Proline betaine
1,64181,144.1018295288086,144.10183,100,6.753255275,Proline betaine
4,65034,145.1053009033203,144.10183999999998,1.3182657156944635,6.76458205,Proline betaine
4,97103,43.017799377441406,146.11739,27.172186823080253,10.085715375,(3-Carboxypropyl)trimethylammonium
6,97103,44.049400329589844,146.11739,3.732245505133289,10.085715375,(3-Carboxypropyl)trimethylammonium
5,97103,45.03342819213867,146.11739,16.49352315892466,10.085715375,(3-Carboxypropyl)trimethylammonium
2,97103,60.08070373535156,146.11739,57.4152187680497,10.085715375,(3-Carboxypropyl)trimethylammonium
1,97103,87.04396438598633,146.11739,100,10.085715375,(3-Carboxypropyl)trimethylammonium
3,97103,146.11742401123047,146.11739,27.52213081785365,10.085715375,(3-Carboxypropyl)trimethylammonium
2,138498,43.017784118652344,146.11742500000003,39.44436713198033,14.422945541667001,Acetylcholine
5,139172,44.04950141906738,146.11739,2.1636986929682767,14.422945541667001,Acetylcholine
4,138498,60.080692291259766,146.11742500000003,6.335927832382881,14.422945541667001,Acetylcholine
1,138498,87.04394149780273,146.11742500000003,100,14.422945541667001,Acetylcholine
3,138498,146.11740112304688,146.11744,3.1398700946076876,14.421989816667,Acetylcholine
5,90846,41.038564682006836,147.07634,6.306976439848585,9.4389030083335,L-Glutamine
3,90846,56.04943084716797,147.07634,7.983941757155298,9.4389030083335,L-Glutamine
1,90846,84.0443115234375,147.07634,100,9.4389030083335,L-Glutamine
6,91273,85.02824401855469,147.07637,2.6065337070878165,9.438609058333501,L-Glutamine
4,91273,102.05494689941406,147.07637,1.8329853047945233,9.438609058333501,L-Glutamine
2,90846,130.0496826171875,147.07634,12.43448132703662,9.4389030083335,L-Glutamine
4,169253,56.04942321777344,147.1127,5.160168531329795,18.1709240583335,L-Lysine
1,168345,84.08072280883789,147.11273,100,18.168778575,L-Lysine
3,168345,130.08609008789063,147.11274,5.093461475718586,18.168778575,L-Lysine
2,168345,148.10587310791016,147.11275,8.548317703582383,18.160839691666503,L-Lysine
3,99409,43.01777648925781,148.06032,4.430695760137575,10.583798633333,beta-Glutamic acid
4,102105,56.049400329589844,148.06046,17.633379101567137,10.6332837,beta-Glutamic acid
1,99409,84.0443000793457,148.060375,100,10.617208091666999,beta-Glutamic acid
2,99409,88.0392074584961,148.06032,4.632093889846074,10.583798633333,beta-Glutamic acid
5,99174,102.0549545288086,148.06036,8.473071478082161,10.616089516667,beta-Glutamic acid
3,99409,43.01777648925781,148.06032,4.430695760137575,10.583798633333,L-Glutamic acid
4,102105,56.049400329589844,148.06046,17.633379101567137,10.6332837,L-Glutamic acid
1,99409,84.0443000793457,148.060375,100,10.617208091666999,L-Glutamic acid
2,99409,88.0392074584961,148.06032,4.632093889846074,10.583798633333,L-Glutamic acid
5,99174,102.0549545288086,148.06036,8.473071478082161,10.616089516667,L-Glutamic acid
1,64368,58.06510543823242,148.09676,68.45125633848353,6.735916400000001,Hydroxyisoleucine
2,64368,74.02361297607422,148.09676,100,6.735916400000001,Hydroxyisoleucine
3,64368,84.08081817626953,148.09676,41.1005201972305,6.735916400000001,Hydroxyisoleucine
4,64368,102.09137725830078,148.09677,5.09555148352387,6.7154712083335,Hydroxyisoleucine
2,39737,56.04943084716797,150.05825,100,4.951430033333001,L-Methionine
3,39737,61.01058006286621,150.05825,75.44167025906955,4.951430033333001,L-Methionine
4,39737,87.02619934082031,150.05825,13.468897551461772,4.951430033333001,L-Methionine
1,39737,150.07721710205078,150.05825,18.21449921512925,4.9420645583335,L-Methionine
11,32466,45.044633865356445,150.07719,0.7463588510605097,3.392440925,N6-Methyladenine
4,32466,57.04463577270508,150.0772,3.9305384956148104,3.394320808333,N6-Methyladenine
2,32466,94.03986740112305,150.0772,9.459482129806611,3.394320808333,N6-Methyladenine
7,32466,96.05549621582031,150.0772,1.199434821833783,3.394320808333,N6-Methyladenine
13,32466,106.03982162475586,150.0772,0.7099436902088393,3.394320808333,N6-Methyladenine
12,32988,108.04277420043945,150.07719,0.6321472433809849,3.401057483333,N6-Methyladenine
14,32988,109.05087661743164,150.07719,0.5806418904888715,3.401057483333,N6-Methyladenine
10,32466,121.05068588256836,150.07719,0.5574733295689742,3.392440925,N6-Methyladenine
3,32466,123.06639099121094,150.0772,6.299913007020717,3.394320808333,N6-Methyladenine
6,32466,133.0507583618164,150.0772,2.184630256746228,3.394320808333,N6-Methyladenine
9,32466,135.0539093017578,150.0772,1.0168405275813983,3.394320808333,N6-Methyladenine
8,32466,148.06173706054688,150.0772,0.8181093242286464,3.394320808333,N6-Methyladenine
1,32466,150.0773468017578,150.0772,100,3.394320808333,N6-Methyladenine
5,32466,151.08051300048828,150.07719,2.2115319471982593,3.392440925,N6-Methyladenine
3,100067,46.994937896728516,151.04219,8.344644578437904,10.388197958332999,Dimethylsulfoxonium propionate
4,100067,61.010576248168945,151.04219,8.430112592998363,10.388197958332999,Dimethylsulfoxonium propionate
6,100067,62.01835250854492,151.042205,2.60791331747579,10.388197958332999,Dimethylsulfoxonium propionate
2,100067,63.9976692199707,151.04219,33.40323577961836,10.388197958332999,Dimethylsulfoxonium propionate
5,100067,73.028411865234375,151.04219,3.740271301736029,10.388197958332999,Dimethylsulfoxonium propionate
1,100067,79.02112579345703,151.04219,100,10.388197958332999,Dimethylsulfoxonium propionate
3,80989,110.03486251831055,152.05657,34.69994534387818,8.4367398,Guanine
2,80989,135.03008270263672,152.05657,71.46846527908757,8.4367398,Guanine
1,80989,152.05669403076172,152.05657,100,8.4367398,Guanine
4,80989,153.04074096679688,152.05657,8.592644116795572,8.4367398,Guanine
1,47875,56.0494441986084,153.07708,100,5.011005858333499,"L-Methionine, 2H3"
2,47875,64.02946472167969,153.07708,77.390535809896,5.011005858333499,"L-Methionine, 2H3"
3,47875,90.04506301879883,153.07708,14.031411979182758,5.011005858333499,"L-Methionine, 2H3"
5,48701,107.07125091552734,153.07704999999999,11.291497684798605,5.0433777833335,"L-Methionine, 2H3"
4,47875,107.0716667175293,153.07707,10.182767461776281,5.002418575,"L-Methionine, 2H3"
1,100597,44.04948806762695,154.01675,100,10.6438731416665,L-Cysteinesulfinic acid
2,100597,74.02361679077148,154.01675,62.15076203524606,10.6438731416665,L-Cysteinesulfinic acid
4,80994,56.049434661865234,155.05399,10.89205282955913,8.4284095,"Guanine, 13C, 15N2"
3,80994,113.03223419189453,155.05399,35.30919817632986,8.4284095,"Guanine, 13C, 15N2"
2,80994,138.0275115966797,155.05399,75.33363934050838,8.4284095,"Guanine, 13C, 15N2"
1,80994,155.05401611328125,155.05399,100,8.4284095,"Guanine, 13C, 15N2"
5,81214,156.03803253173828,155.05398,7.331568108644364,8.417461325000001,"Guanine, 13C, 15N2"
5,125509,56.04939651489258,156.07671,5.004636037812804,14.254782283333,L-Histidine
7,149278,56.05013656616211,156.07674,2.887696536080228,15.490045150000002,L-Histidine
2,125509,83.0603256225586,156.07671,15.272314153060604,14.116067866666501,L-Histidine
4,125509,93.04473114013672,156.07671,8.914172342729994,14.116067866666501,L-Histidine
6,125509,95.06037521362305,156.07670000000002,6.430943856476228,13.774191541667001,L-Histidine
1,125509,110.07117080688477,156.07671,100,14.116067866666501,L-Histidine
3,125509,111.0682258605957,156.07670000000002,9.612807796616028,13.774191541667001,L-Histidine
5,124183,77.03843688964844,157.07375,12.148146114896871,14.340748366667,"L-Histidine, 15N"
6,133400,77.0394515991211,157.07378,7.279246994383265,13.705959016667,"L-Histidine, 15N"
4,124183,84.05737686157227,157.07375,13.379857788567989,13.083002141666501,"L-Histidine, 15N"
3,124183,94.04172134399414,157.07375,11.150029495669855,13.083002141666501,"L-Histidine, 15N"
2,124183,95.06040573120117,157.07375,5.99211987597897,14.057161375,"L-Histidine, 15N"
1,124183,111.06824493408203,157.07375,100,13.8004848166665,"L-Histidine, 15N"
1,111935,70.06507110595703,159.07629,100,11.548629091667,5-Hydroxyectoine
2,111935,113.07093811035156,159.07629,23.03973053803648,11.548629091667,5-Hydroxyectoine
3,112066,114.05497360229492,159.07623999999998,5.348617049997935,11.54380675,5-Hydroxyectoine
4,84558,44.04940414428711,160.09635,2.676092158874133,8.7935790416665,Betonicine
8,85114,45.03340721130371,160.09639,0.6035060501123148,8.803832,Betonicine
11,85114,46.06503677368164,160.09639,0.34226283668488483,8.803832,Betonicine
3,84558,58.06505584716797,160.09635,5.866385555083358,8.7935790416665,Betonicine
10,85114,70.06494522094727,160.09639,0.597621271916215,8.803832,Betonicine
2,84558,88.0755615234375,160.09635,25.397463079493622,8.7935790416665,Betonicine
9,84558,100.07562255859375,160.09635,0.6528383742381721,8.7935790416665,Betonicine
6,84558,102.05481338500977,160.09635,2.7023197040536195,8.7935790416665,Betonicine
7,84558,114.09114074707031,160.09634,0.8664739469217924,8.7935790416665,Betonicine
13,85114,114.09248733520508,160.096435,0.47606325731497523,8.794803733333,Betonicine
1,84558,160.09673309326172,160.09635,100,8.7935790416665,Betonicine
5,84558,161.1000213623047,160.09634,1.3794943026346034,8.791609083333,Betonicine
12,85987,161.1018524169922,160.09637,1.0123183839691163,8.874011766667,Betonicine
2,106138,55.017799377441406,162.07596,46.05955891904499,11.0112021166665,L-2-Aminoadipic acid
4,106138,56.04938888549805,162.075995,21.01689096966097,11.0112021166665,L-2-Aminoadipic acid
3,106138,70.0650749206543,162.07596,17.73192566891938,11.0112021166665,L-2-Aminoadipic acid
1,106138,98.0599479675293,162.07596,100,11.0112021166665,L-2-Aminoadipic acid
5,106138,116.07044219970703,162.07596,9.13940519604297,11.0112021166665,L-2-Aminoadipic acid
6,82560,41.038551330566406,162.0759,3.512247951714893,8.526351908333,N-Methyl-L-glutamic acid
4,81707,42.03383445739746,162.0759,9.98235948141106,8.514553158333001,N-Methyl-L-glutamic acid
2,81707,70.0650405883789,162.0759,16.517840618605366,8.51213965,N-Methyl-L-glutamic acid
7,81707,85.02844619750977,162.07589000000002,2.51245356618125,8.502102225,N-Methyl-L-glutamic acid
1,81707,98.0599136352539,162.0759,100,8.51213965,N-Methyl-L-glutamic acid
3,81707,116.0704231262207,162.0759,15.539362684959508,8.51213965,N-Methyl-L-glutamic acid
5,81707,144.06541442871094,162.0759,6.13544493320217,8.51213965,N-Methyl-L-glutamic acid
5,95908,43.01780319213867,162.11226,37.83765523664269,9.956429674999999,Carnitine
7,96367,44.04939651489258,162.11231,4.395014419078636,9.964289775000001,Carnitine
8,95908,57.03347206115723,162.11226,8.52315830957688,9.956429674999999,Carnitine
9,96367,58.06518363952637,162.11231,3.2574533119292735,9.964289775000001,Carnitine
1,95908,60.0806770324707,162.11226,100,9.956429674999999,Carnitine
4,95908,85.0283203125,162.11226,47.84559118023773,9.956429674999999,Carnitine
6,95908,102.09125137329102,162.11226,32.335761445715804,9.956429674999999,Carnitine
3,95908,103.03885269165039,162.11226,88.04341387324561,9.956429674999999,Carnitine
2,95908,162.11226654052734,162.11226,67.41459386435932,9.956429674999999,Carnitine
15,98642,41.03863716125488,164.09151500000002,6.14448607640668,10.2558418083335,Deoxynojirimycin
11,99761,42.033761978149414,164.091545,10.25538069851929,10.262830600000001,Deoxynojirimycin
5,98642,60.044301986694336,164.091545,55.82520477939016,10.259075341667,Deoxynojirimycin
16,98642,67.04151916503906,164.09151500000002,3.4156421050775636,10.2558418083335,Deoxynojirimycin
9,98642,68.049407958984375,164.091545,33.30447790630228,10.259075341667,Deoxynojirimycin
1,98642,69.03341293334961,164.091545,100,10.259075341667,Deoxynojirimycin
14,98906,71.04906845092773,164.09160500000002,5.6521561442315305,10.25925075,Deoxynojirimycin
4,98642,80.04935455322266,164.091545,72.0161883254365,10.259075341667,Deoxynojirimycin
2,98642,82.06505966186523,164.091545,71.28619768404067,10.259075341667,Deoxynojirimycin
10,98642,86.05990982055664,164.091545,15.323728864281678,10.259075341667,Deoxynojirimycin
13,98906,98.05974960327148,164.09160500000002,10.775867532646354,10.25925075,Deoxynojirimycin
12,98642,102.05484390258789,164.09151500000002,14.652470475824892,10.2558418083335,Deoxynojirimycin
3,98642,110.05997467041016,164.091545,49.13991779838453,10.259075341667,Deoxynojirimycin
7,98642,128.07057189941406,164.091545,28.65799130701457,10.259075341667,Deoxynojirimycin
8,98906,146.0811767578125,164.09156000000002,33.36847767089648,10.260820441667,Deoxynojirimycin
6,98642,164.09165954589844,164.091545,43.97198139023831,10.259075341667,Deoxynojirimycin
2,66636,56.049394607543945,166.05302,69.275748236412,7.3359267500000005,L-Methionine S-oxide
1,66636,74.02360153198242,166.05302,100,7.3359267500000005,L-Methionine S-oxide
6,39136,46.06504821777344,166.12222,6.665237203732918,4.079119983333,Hordenine
3,39136,77.038482666015625,166.12224,16.16125610676621,4.079119983333,Hordenine
5,39136,91.05411529541016,166.12224,11.313120163859072,4.079119983333,Hordenine
2,39136,93.06974792480469,166.12224,17.781909584158814,4.079119983333,Hordenine
4,39136,103.05409240722656,166.12224,13.040271773383735,4.079119983333,Hordenine
7,39478,105.04458236694336,166.12231,0.7760584521699712,4.0749440666665,Hordenine
1,39136,121.06470489501953,166.12224,100,4.079119983333,Hordenine
3,102355,66.033782958984375,168.02904,10.654680703584678,10.8621833166665,"2,3-Pyridinedicarboxylic acid"
2,102355,94.02872085571289,168.02905,26.122807119701104,10.806964741666501,"2,3-Pyridinedicarboxylic acid"
1,102355,122.0235824584961,168.02905,100,10.806964741666501,"2,3-Pyridinedicarboxylic acid"
2,116798,43.02903938293457,168.04361,45.846469898302594,12.034291316667,Taurocyamine
3,116798,44.04946517944336,168.04361,50.164618724869484,12.034291316667,Taurocyamine
7,116798,87.07913589477539,168.04361,9.845896245175101,12.0381433,Taurocyamine
4,116798,108.01123809814453,168.04361,34.016743539955314,12.031241575,Taurocyamine
1,116798,126.02186965942383,168.04361,100,12.034291316667,Taurocyamine
6,116798,151.01714324951172,168.04361,15.958815467535173,12.034291316667,Taurocyamine
5,116798,168.04364776611328,168.04361,21.186406452572093,12.034291316667,Taurocyamine
5,61041,44.01304817199707,175.10754,11.16091470704434,6.377267675000001,L-Theanine
2,60048,46.06504821777344,175.10757999999998,64.65395447080752,6.366964341666501,L-Theanine
6,61041,56.04950523376465,175.10754,13.033497068008575,6.377267675000001,L-Theanine
8,61041,72.04445266723633,175.10754,8.116046246313399,6.377267675000001,L-Theanine
1,60048,84.04431915283203,175.10757999999998,100,6.366964341666501,L-Theanine
4,60048,85.02837371826172,175.1076,11.903809951642458,6.355932558333,L-Theanine
7,60712,130.04974365234375,175.10759,5.1590202831536605,6.381975583333,L-Theanine
3,60712,158.0810089111328,175.10756,29.112766956898295,6.377267675000001,L-Theanine
2,172780,60.055551528930664,175.11887,24.599444396900246,18.736502666666503,L-Arginine
1,172780,70.06502532958984,175.11887,100,18.736502666666503,L-Arginine
5,173609,72.0806655883789,175.118755,3.0327466866320334,18.753042825,L-Arginine
3,172780,116.07060623168945,175.11887,9.4575750393347,18.736502666666503,L-Arginine
4,172780,130.0973663330078,175.11887,5.792841913613628,18.736502666666503,L-Arginine
5,106208,41.03854942321777,176.05521499999998,20.00941030681539,11.0024071416665,Succinylglycine
4,106208,55.01776123046875,176.055315,28.977287006881923,11.004165375,Succinylglycine
3,106208,56.04950714111328,176.055315,15.317498697949388,11.004165375,Succinylglycine
1,106208,70.06509017944336,176.055315,100,11.004165375,Succinylglycine
2,106208,84.04438018798828,176.05526,90.39005741922867,11.0053489666665,Succinylglycine
8,106208,101.02328109741211,176.05521499999998,19.861296387539234,11.0024071416665,Succinylglycine
7,106208,112.03940963745117,176.05521499999998,24.66535039465242,11.0024071416665,Succinylglycine
6,106208,113.07089614868164,176.05521499999998,14.988183475219643,11.0024071416665,Succinylglycine
3,112244,43.05419158935547,176.10276,6.907427217931586,11.5087770166665,Citrulline
1,111583,70.06508255004883,176.1028,100,11.5164491583335,Citrulline
2,111583,113.07085418701172,176.1028,17.02514223590608,11.5164491583335,Citrulline
12,70928,74.9210090637207,179.004325,0.4437867941547239,7.338478916666499,Arsenobetaine
14,70041,90.9521713256836,179.00428,1.0869729879360228,7.323933866666501,Arsenobetaine
10,70041,100.93663787841797,179.00433,0.8649122213213846,7.326986175,Arsenobetaine
6,70041,102.95219039916992,179.00433,2.803676148440972,7.326986175,Arsenobetaine
3,70041,104.96788024902344,179.00433,19.668567584441945,7.326986175,Arsenobetaine
15,70678,106.9469985961914,179.00438,0.5428273449200088,7.325214825,Arsenobetaine
11,70041,116.96792221069336,179.00433,1.3826862418061907,7.326986175,Arsenobetaine
8,70041,118.98349380493164,179.00433,2.479045675892592,7.326986175,Arsenobetaine
1,70041,119.99138259887695,179.00433,100,7.326986175,Arsenobetaine
16,70041,129.0619354248047,179.00428,0.4443069035455011,7.323933866666501,Arsenobetaine
13,70678,130.94721221923828,179.00435499999998,0.9137714132878698,7.3272241833335,Arsenobetaine
9,70041,135.0149154663086,179.00433,1.8128439081014878,7.326986175,Arsenobetaine
5,70041,136.99408721923828,179.00433,10.777706391961274,7.326986175,Arsenobetaine
7,70041,148.9576644897461,179.00433,1.832627377501366,7.326986175,Arsenobetaine
4,70041,160.99398803710938,179.00433,12.396945180454555,7.326986175,Arsenobetaine
2,70041,179.00458526611328,179.00433,61.41999983397406,7.326986175,Arsenobetaine
2,107402,43.017812728881836,179.0735,66.64853803063895,11.114486675,Gonyol
3,107402,55.054189682006836,179.0735,56.70670344985167,11.114486675,Gonyol
1,107402,57.03346633911133,179.0735,100,11.114486675,Gonyol
4,108381,71.0126838684082,179.07349499999998,31.503830474836413,11.110240825,Gonyol
7,107402,71.04905700683594,179.0735,12.86321594864686,11.114486675,Gonyol
6,108381,75.04419326782227,179.07349499999998,8.309796796037531,11.110240825,Gonyol
5,107402,117.05442810058594,179.0735,17.253745713084502,11.115987566667,Gonyol
8,107742,117.05522155761719,179.07339,16.358555498802865,11.06108215,Gonyol
3,100011,44.04951286315918,180.0866,91.40658573270305,10.382327233333001,Glucosamine
5,100011,56.049530029296875,180.0866,32.90982658538042,10.382327233333001,Glucosamine
4,100011,60.044328689575195,180.0866,60.97486968620486,10.382327233333001,Glucosamine
8,100676,69.03346633911133,180.08652,24.092302182854286,10.359676733333501,Glucosamine
6,100011,70.06499481201172,180.0866,46.19364037903622,10.382327233333001,Glucosamine
2,100011,72.04431533813477,180.08655499999998,79.75184317437237,10.374978925,Glucosamine
1,99913,84.04439926147461,180.08652,78.90704953560098,10.3817423583335,Glucosamine
9,100676,85.0284309387207,180.08652,21.534673045460977,10.359676733333501,Glucosamine
7,100011,98.05983352661133,180.0866,9.51797880703542,10.382327233333001,Glucosamine
1,112293,74.09016418457031,180.12788,100,11.600822658333499,"Citrulline, 2H4"
2,112293,117.09598159790039,180.12788,20.67333072493139,11.600822658333499,"Citrulline, 2H4"
6,69867,102.95227813720703,181.01087,2.6738427680697816,7.3355975083335,"Arsenobetaine, 13C2"
3,69867,104.96791076660156,181.01087,21.061293503806816,7.3355975083335,"Arsenobetaine, 13C2"
8,69867,118.98359680175781,181.01087,1.4072157243324837,7.3355975083335,"Arsenobetaine, 13C2"
1,69867,119.99137115478516,181.01087,100,7.3355975083335,"Arsenobetaine, 13C2"
7,71087,136.01834869384766,181.01087,1.432983636807665,7.3468522833335,"Arsenobetaine, 13C2"
4,69867,136.9940948486328,181.01087,8.814774767598937,7.3355975083335,"Arsenobetaine, 13C2"
5,69867,163.00081634521484,181.01087,10.77736931178493,7.3355975083335,"Arsenobetaine, 13C2"
2,69867,181.01136779785156,181.01087,44.045664688432595,7.3355975083335,"Arsenobetaine, 13C2"
8,70860,77.0384635925293,182.08078,15.425440113118242,7.360773275,L-Tyrosine
1,70228,91.05419921875,182.08077,100,7.354548366666499,L-Tyrosine
4,70228,95.04916763305664,182.08077,51.66430229450121,7.354548366666499,L-Tyrosine
5,70228,119.04909896850586,182.08077,43.84598698991106,7.354548366666499,L-Tyrosine
3,70228,120.9947509765625,182.08077,53.526732323619996,7.354548366666499,L-Tyrosine
2,70228,123.04390335083008,182.08077,55.22330656395887,7.354548366666499,L-Tyrosine
6,70228,136.07572174072266,182.08074,38.870178291741325,7.3533434416665,L-Tyrosine
7,70228,182.01490020751953,182.08074,26.952237899432497,7.3533434416665,L-Tyrosine
4,68144,45.03346061706543,184.06355,3.3477755542714824,7.097019475,Choline sulfate
2,68144,60.08069610595703,184.06358,13.328475210278919,7.1103171,Choline sulfate
3,68609,86.09635543823242,184.0636,3.8587996287025437,7.1184899999999995,Choline sulfate
1,68144,104.10692977905273,184.06358,100,7.1103171,Choline sulfate
5,68838,184.06350708007813,184.063605,2.023005328827561,7.1204216083334995,Choline sulfate
7,108087,45.03341484069824,184.073145,12.82180931168055,11.4860556916665,Phosphocholine
3,108087,60.080711364746094,184.07318,20.730788629111093,11.5309448166665,Phosphocholine
5,108087,71.07293319702148,184.07318,12.681147532678764,11.5309448166665,Phosphocholine
1,108087,86.09637069702148,184.07318,100,11.5309448166665,Phosphocholine
4,108087,98.98407745361328,184.07318,16.508742666542645,11.5309448166665,Phosphocholine
8,108087,104.10697937011719,184.07318,4.770464658436399,11.5309448166665,Phosphocholine
2,108087,124.99975204467773,184.07318,65.99494445110298,11.5309448166665,Phosphocholine
6,108087,184.07318878173828,184.07323,11.121454187783355,11.5309448166665,Phosphocholine
6,174146,46.02650451660156,185.12698999999998,3.4606439006575607,18.8045515416665,"L-Arginine, 13C6, 15N4"
2,173045,64.04996109008789,185.12708,23.945306679114886,18.8038241666665,"L-Arginine, 13C6, 15N4"
1,173045,75.075469970703125,185.12708,100,18.8038241666665,"L-Arginine, 13C6, 15N4"
5,173045,77.09122085571289,185.12711,3.6130589979214514,18.811909550000003,"L-Arginine, 13C6, 15N4"
3,173045,122.08431625366211,185.12708,9.171166729522525,18.8038241666665,"L-Arginine, 13C6, 15N4"
4,174146,138.10533142089844,185.12698999999998,6.777084872675094,18.8045515416665,"L-Arginine, 13C6, 15N4"
2,109329,60.080718994140625,186.10577,29.73218103707305,11.2911699416665,"Glucosamine, 13C6"
8,109329,67.04160690307617,186.10577,1.741477058625571,11.2911699416665,"Glucosamine, 13C6"
5,109329,68.04944229125977,186.10577,8.555423861736072,11.2911699416665,"Glucosamine, 13C6"
3,109329,69.05725860595703,186.10577,12.460141584707458,11.2911699416665,"Glucosamine, 13C6"
7,109329,86.0058822631836,186.10577,3.4438061646799554,11.2911699416665,"Glucosamine, 13C6"
6,109329,100.02152252197266,186.10577,8.979308316167398,11.2911699416665,"Glucosamine, 13C6"
1,109329,127.03239440917969,186.10577,100,11.2911699416665,"Glucosamine, 13C6"
4,109329,186.1058120727539,186.10577,8.838325635741375,11.2911699416665,"Glucosamine, 13C6"
3,77424,56.0494441986084,189.12312,5.3943419911608625,8.1322607416665,N6-Acetyl-L-lysine
1,77424,84.08069610595703,189.12312,100,8.1322607416665,N6-Acetyl-L-lysine
2,77424,126.09124374389648,189.12312,8.652123189290855,8.1322607416665,N6-Acetyl-L-lysine
4,78372,130.0865020751953,189.12314,2.716614104955336,8.143768824999999,N6-Acetyl-L-lysine
4,158583,56.049367904663086,189.15966,3.697258917348579,16.91156395,"N6,N6,N6-Trimethyl-L-lysine"
2,158583,60.08068656921387,189.159645,16.060069992708858,16.9221255083335,"N6,N6,N6-Trimethyl-L-lysine"
1,158583,84.08067321777344,189.159645,100,16.9221255083335,"N6,N6,N6-Trimethyl-L-lysine"
3,158583,130.08605194091797,189.159645,9.625673758156687,16.9221255083335,"N6,N6,N6-Trimethyl-L-lysine"
5,158583,144.13814544677734,189.15966,2.143109093095239,16.91156395,"N6,N6,N6-Trimethyl-L-lysine"
6,97371,41.038509368896484,190.07085,11.955287041449818,10.03854545,N-Acetyl-L-glutamic acid
2,96112,56.0494270324707,190.07087,15.043367782558068,10.0186191,N-Acetyl-L-glutamic acid
1,96112,84.04436111450195,190.07087,100,10.0186191,N-Acetyl-L-glutamic acid
5,96112,98.06011581420898,190.07082,6.6063457907584215,10.0149366083335,N-Acetyl-L-glutamic acid
4,96112,130.04991149902344,190.07082,12.880132065235383,10.0149366083335,N-Acetyl-L-glutamic acid
3,96112,190.09744262695313,190.07083,10.301279640776123,10.026559941667,N-Acetyl-L-glutamic acid
1,21001,70.0650405883789,195.1128,100,2.2300987,Cyclo(Pro-Pro)
2,21001,98.05999374389648,195.1128,54.0793776620782,2.2300987,Cyclo(Pro-Pro)
3,21190,195.11264038085938,195.11278,17.67785924651946,2.2314114583335,Cyclo(Pro-Pro)
5,72492,43.01778030395508,204.12261,4.232205781064497,7.545175783333001,O-Acetylcarnitine
8,72492,44.04944610595703,204.122565,0.7440621632720037,7.553191366666501,O-Acetylcarnitine
12,72492,45.05720138549805,204.12252,0.2658944807573012,7.5505679583335,O-Acetylcarnitine
6,72492,57.03343200683594,204.12261,3.3878309403190796,7.545175783333001,O-Acetylcarnitine
3,72643,58.065093994140625,204.12267,1.1391465571858963,7.545175783333001,O-Acetylcarnitine
2,72492,59.07287406921387,204.12258,0.6335408759299377,7.542552375,O-Acetylcarnitine
4,72492,60.080705642700195,204.12261,13.170549775194216,7.545175783333001,O-Acetylcarnitine
11,72492,84.08066940307617,204.12258,0.8019249155615853,7.542552375,O-Acetylcarnitine
1,72492,85.02834701538086,204.12261,100,7.545175783333001,O-Acetylcarnitine
10,72492,91.45611190795898,204.12252,0.6914142852998963,7.5505679583335,O-Acetylcarnitine
7,72492,144.10177612304688,204.12261,2.391314583202785,7.545175783333001,O-Acetylcarnitine
9,72643,145.04954528808594,204.12267,0.45954981123697874,7.5350149416665,O-Acetylcarnitine
3,57007,57.03338813781738,218.13834500000002,6.00407842272597,6.014294325,O-Propionylcarnitine
4,57636,58.064958572387695,218.13837,0.9054596946790976,5.9985651833335005,O-Propionylcarnitine
2,57007,60.080684661865234,218.13834500000002,8.261118467351416,6.014294325,O-Propionylcarnitine
1,57007,85.0283203125,218.13834500000002,100,6.014294325,O-Propionylcarnitine
5,57007,144.10167694091797,218.13834,1.6476509686001726,6.0282712916665,O-Propionylcarnitine
7,86824,55.01776885986328,220.08146,13.03584136499931,9.0570951416665,O-Succinylhomoserine
1,86824,56.04940986633301,220.08143,100,9.059282233333,O-Succinylhomoserine
6,87250,73.02842330932617,220.081445,15.846017513482451,9.067558575,O-Succinylhomoserine
3,87250,74.0235710144043,220.08139,21.468981354312717,9.06293295,O-Succinylhomoserine
2,86824,74.05997085571289,220.08143,77.15716548512404,9.059282233333,O-Succinylhomoserine
8,86824,84.04425430297852,220.081425,14.463482837097738,9.059282233333,O-Succinylhomoserine
5,86824,101.02322387695313,220.08143,14.381997604500835,9.059282233333,O-Succinylhomoserine
4,86824,102.05496978759766,220.08146,24.752969661555518,9.0570951416665,O-Succinylhomoserine
3,123511,56.049455642700195,223.0746,7.534274584601524,12.837801983333499,L-Cystathionine
1,123511,88.0215072631836,223.0746,100,12.837801983333499,L-Cystathionine
2,123511,134.0270538330078,223.07462,13.57542984463597,12.828875275,L-Cystathionine
5,100069,83.06035614013672,227.11369,7.1976777137374395,10.3724328166665,Carnosine
6,100836,93.04471588134766,227.11372,5.231857624575447,10.367378725,Carnosine
2,100069,95.060333251953125,227.11372,9.552521999276214,10.3742561666665,Carnosine
1,100069,110.07122039794922,227.11372,100,10.3742561666665,Carnosine
3,100069,122.07119369506836,227.11372,11.89487062234553,10.3742561666665,Carnosine
7,100772,122.07219696044922,227.11368499999998,6.708055698214324,10.3897248083335,Carnosine
4,100528,156.07669830322266,227.11376,7.494433305000882,10.3742561666665,Carnosine
2,109318,60.0806999206543,230.09555,41.141475505952826,11.30487875,Ergothioneine
